neighbourhood,vibe_score,review_count,walkability_score,safety_score,nightlife_score,quietness_score,family_friendly_score,local_authentic_score,convenience_score,food_scene_score,liveliness_score,charm_score
78732,26.2,458,3.5714285714285716,0.47619047619047616,2.682926829268293,7.906976744186046,8.837209302325581,2.926829268292683,0.6976744186046512,7.674418604651163,6.341463414634147,9.767441860465116
78733,24.3,429,7.142857142857143,1.9047619047619047,1.951219512195122,9.767441860465116,3.953488372093023,3.902439024390244,0.9302325581395349,2.3255813953488373,0.4878048780487805,9.069767441860465
78728,23.7,551,4.285714285714286,6.428571428571429,5.609756097560976,8.372093023255815,6.7441860465116275,0.7317073170731707,3.7209302325581395,6.046511627906977,1.2195121951219512,3.488372093023256
78717,23.0,214,6.666666666666666,10.0,0.7317073170731707,5.813953488372094,9.767441860465116,10.0,3.953488372093023,5.348837209302325,10.0,6.976744186046512
78738,20.8,265,5.9523809523809526,2.380952380952381,4.146341463414634,9.534883720930234,8.13953488372093,9.512195121951219,5.813953488372094,4.651162790697675,0.7317073170731707,9.534883720930234
78730,20.0,179,3.8095238095238093,1.6666666666666665,7.317073170731707,8.604651162790697,5.348837209302325,0.24390243902439024,4.883720930232558,3.488372093023256,8.536585365853659,10.0
78725,19.3,426,0.23809523809523808,6.666666666666666,5.853658536585366,5.5813953488372094,4.4186046511627906,4.634146341463415,7.209302325581395,0.6976744186046512,9.512195121951219,2.0930232558139537
78724,19.0,961,3.333333333333333,2.142857142857143,2.1951219512195124,2.558139534883721,3.2558139534883725,0.975609756097561,1.3953488372093024,0.9302325581395349,0.975609756097561,5.348837209302325
78747,13.5,320,2.380952380952381,8.571428571428571,0.4878048780487805,5.348837209302325,7.674418604651163,7.073170731707316,1.6279069767441863,0.23255813953488372,1.951219512195122,3.953488372093023
78750,10.5,259,2.619047619047619,2.8571428571428568,2.4390243902439024,7.209302325581395,6.046511627906977,0.4878048780487805,2.558139534883721,1.1627906976744187,0.24390243902439024,7.441860465116279
78735,6.7,274,0.47619047619047616,3.333333333333333,1.2195121951219512,6.279069767441861,5.813953488372094,1.951219512195122,0.23255813953488372,3.7209302325581395,2.926829268292683,2.3255813953488373
78719,,78,1.4285714285714284,1.1904761904761905,0.24390243902439024,9.30232558139535,0.23255813953488372,7.804878048780488,1.1627906976744187,2.0930232558139537,,0.23255813953488372
78726,,100,5.7142857142857135,0.23809523809523808,0.975609756097561,2.3255813953488373,9.30232558139535,,5.116279069767442,8.372093023255815,8.048780487804878,9.30232558139535
78739,,173,7.380952380952381,9.285714285714286,,7.441860465116279,9.534883720930234,8.78048780487805,6.511627906976745,4.186046511627907,9.26829268292683,8.13953488372093
78742,,11,,,,1.3953488372093024,10.0,,10.0,0.46511627906976744,,6.046511627906977
